Stock Ticker,Date,Price,Change
AMZN,2024-10-08,181.690002,-0.012768914852110524
AMZN,2024-10-15,186.029999,0.023886823447775686
AMZN,2024-10-22,189.75,0.01999678019672513
AMZN,2024-10-29,190.490005,0.0038998945981554493
AMZN,2024-11-05,198.880005,0.04404430563167876
AMZN,2024-11-12,208.159698,0.046659758480999534
AMZN,2024-11-19,204.250107,-0.018781690392344716
AMZN,2024-11-26,206.25,0.009791392667422131
AMZN,2024-12-03,213.279999,0.03408484363636365
AMZN,2024-12-10,226.690002,0.06287510813426059
AMZN,2024-12-17,231.869995,0.022850557829189117
GOOGL,2024-03-05,132.744995,0.0
GOOGL,2024-03-12,139.065002,0.04761013400166239
GOOGL,2024-03-19,146.809998,0.055693351228657914
GOOGL,2024-03-26,151.695007,0.03327436187282011
GOOGL,2024-04-02,153.725006,0.013382108219290326
GOOGL,2024-04-09,156.565002,0.018474521965541408
GOOGL,2024-04-16,154.669998,-0.01210362453800499
GOOGL,2024-04-23,158.789993,0.026637324971065284
GOOGL,2024-04-30,164.289993,0.034636943399827466
GOOGL,2024-05-07,171.190002,0.04199896094706135
GOOGL,2024-05-14,170.619995,-0.0033296745916271673
GOOGL,2024-05-21,177.134995,0.03818427025507776
GOOGL,2024-05-28,175.970001,-0.00657687093394508
GOOGL,2024-06-04,172.5,-0.019719275900896293
GOOGL,2024-06-11,174.844894,0.013593588405797163
GOOGL,2024-06-18,174.910004,0.00037238719707751827
GOOGL,2024-06-25,182.0784,0.0409833390661863
GOOGL,2024-07-02,184.755005,0.014700288447174534
GOOGL,2024-07-09,188.916107,0.02252226942377014
GOOGL,2024-07-16,184.070007,-0.025652127163513942
GOOGL,2024-07-23,182.779999,-0.007008246596089934
GOOGL,2024-07-30,169.5,-0.0726556465294652
GOOGL,2024-08-06,159.460007,-0.05923299705014755
GOOGL,2024-08-13,164.185104,0.02963186248950814
GOOGL,2024-08-20,167.860001,0.022382645626609438
GOOGL,2024-08-27,166.051498,-0.010773876976207105
GOOGL,2024-09-03,159.059998,-0.04210440787471849
GOOGL,2024-09-10,149.342499,-0.06109329260773663
GOOGL,2024-09-17,158.929993,0.06419802845270449
GOOGL,2024-09-24,162.300003,0.021204367636258614
GOOGL,2024-10-01,165.830002,0.021749839400803977
GOOGL,2024-10-08,163.279999,-0.01537721141678575
GOOGL,2024-10-15,165.341995,0.012628589004339677
GOOGL,2024-10-22,164.547501,-0.004805155520229365
GOOGL,2024-10-29,169.509995,0.03015842823404527
GOOGL,2024-11-05,170.119995,0.003598607857902333
GOOGL,2024-11-12,181.139801,0.06477666543547698
GOOGL,2024-11-19,177.664993,-0.019183017651653464
GOOGL,2024-11-26,169.440002,-0.046294944553314545
GOOGL,2024-12-03,171.318405,0.01108594769728591
GOOGL,2024-12-10,184.449997,0.076650211633712
GOOGL,2024-12-17,197.380005,0.07010034269612926
META,2024-03-05,491.117493,0.0
META,2024-03-12,494.880005,0.007661123974665586
META,2024-03-19,493.299988,-0.0031927274976486435
META,2024-03-26,506.361694,0.026478220794118518
META,2024-04-02,493.75,-0.024906493025517052
META,2024-04-09,513.950012,0.04091141670886079
META,2024-04-16,501.320007,-0.02457438409399247
META,2024-04-23,494.695007,-0.013215111919520899
META,2024-04-30,431.429993,-0.12788690628526994
META,2024-05-07,468.309998,0.08548317362812553
META,2024-05-14,468.855011,0.0011637868128537864
META,2024-05-21,463.820099,-0.010738739870266552
META,2024-05-28,477.359985,0.029192107088916744
META,2024-06-04,475.437988,-0.004026305221205284
META,2024-06-11,502.429993,0.056772924505982064
META,2024-06-18,497.940002,-0.008936550489731673
META,2024-06-25,505.350006,0.014881318974650313
META,2024-07-02,509.225494,0.007668918480234506
META,2024-07-09,529.820007,0.04044281608571625
META,2024-07-16,487.929993,-0.07906461335273812
META,2024-07-23,492.799896,0.009980741233097275
META,2024-07-30,460.51001,-0.06552332145784374
META,2024-08-06,499.894989,0.08552469684643768
META,2024-08-13,529.219971,0.05866228437028797
META,2024-08-20,527.380005,-0.0034767508802119717
META,2024-08-27,520.330017,-0.013367947084000626
META,2024-09-03,514.940002,-0.010358839244132919
META,2024-09-10,503.329987,-0.02254634511769787
META,2024-09-17,534.13501,0.061202439345224124
META,2024-09-24,562.289978,0.052711332290313745
META,2024-10-01,573.400024,0.01975857019454117
META,2024-10-08,588.48999,0.026316646962679588
META,2024-10-15,585.47998,-0.005114802377522308
META,2024-10-22,579.219971,-0.010692097447977587
META,2024-10-29,588.650024,0.01628060749307286
META,2024-11-05,571.799988,-0.028624879492063087
META,2024-11-12,584.320007,0.021895801438876643
META,2024-11-19,557.799988,-0.045386121786516284
META,2024-11-26,574.100098,0.02922214118082774
META,2024-12-03,607.789978,0.058682937204445514
META,2024-12-10,619.640015,0.01949692727575697
META,2024-12-17,621.809998,0.0035020059187107246
NFLX,2024-03-05,596.969971,0.0
NFLX,2024-03-12,607.974976,0.018434771487023396
NFLX,2024-03-19,619.994995,0.019770581807630267
NFLX,2024-03-26,631.669983,0.018830777819424147
NFLX,2024-04-02,611.780029,-0.03148788851028875
NFLX,2024-04-09,618.640015,0.011213157793354408
NFLX,2024-04-16,619.23999,0.0009698289561823542
NFLX,2024-04-23,576.590027,-0.0688746910547558
NFLX,2024-04-30,552.080017,-0.04250855695081241
NFLX,2024-05-07,603.679993,0.09346466890867373
NFLX,2024-05-14,612.0,0.013782147986474737
NFLX,2024-05-21,644.494995,0.05309639705882356
NFLX,2024-05-28,646.039185,0.0023959689555074944
NFLX,2024-06-04,631.0,-0.023279060077447122
NFLX,2024-06-11,643.23999,0.01939776545166408
NFLX,2024-06-18,685.48999,0.06568310530568847
NFLX,2024-06-25,669.414978,-0.023450396409143794
NFLX,2024-07-02,676.119995,0.010016233906257171
NFLX,2024-07-09,688.820007,0.018783665760395113
NFLX,2024-07-16,653.35498,-0.051486638947175756
NFLX,2024-07-23,643.890015,-0.014486711343349687
NFLX,2024-07-30,620.695007,-0.03602324536745599
NFLX,2024-08-06,614.119995,-0.010592983552065234
NFLX,2024-08-13,648.390015,0.05580345906177494
NFLX,2024-08-20,696.25,0.07381357499775819
NFLX,2024-08-27,703.779907,0.01081494721723516
NFLX,2024-09-03,679.678711,-0.03424535960785814
NFLX,2024-09-10,671.969971,-0.011341741142161556
NFLX,2024-09-17,702.5,0.04543362102113937
NFLX,2024-09-24,719.505005,0.024206412811387877
NFLX,2024-10-01,702.309998,-0.023898384139801825
NFLX,2024-10-08,720.48999,0.025885993438470294
NFLX,2024-10-15,708.440002,-0.01672471258067025
NFLX,2024-10-22,762.23999,0.07594148812618853
NFLX,2024-10-29,760.580017,-0.002177756378276658
NFLX,2024-11-05,764.929993,0.0057192877840228215
NFLX,2024-11-12,814.820007,0.06522167316820073
NFLX,2024-11-19,866.859924,0.06386676389010161
NFLX,2024-11-26,876.549988,0.01117835042516051
NFLX,2024-12-03,899.460022,0.026136597243328005
NFLX,2024-12-10,916.330017,0.018755691845523757
NFLX,2024-12-17,920.26001,0.004288840185402295
